image_name,num_distractors,target_type,orientation,color,focus,shape,size,location,pattern
iveTHzhj55AHM.jpg,50,poppy,0,1,0,1,1,0,0
izirZBd2FaOD2.jpg,23,stone,0,1,0,0,0,0,0
iznCtEcilw1dJ.jpg,6,t-shirt,0,1,0,0,1,0,1
j08sncknx2Vag.jpg,6,pendant,0,0,0,1,0,0,0
j0A7XBym52rcJ.jpg,24,plant,0,1,0,1,1,0,1
j0nv2UlN3qE61.jpg,15,tile,0,1,0,0,0,0,0
j4b0hNrFKwOLC.jpg,8,sheep,0,1,0,0,0,0,0
j6SlQCfv68Oc5.jpg,2,light,0,1,0,1,0,0,1
j7dete7xdnqHt.jpg,100,pasta,0,1,0,1,1,0,0
j7hVEWfX11iHZ.jpg,4,tulip,0,1,0,0,1,0,0
j9T1J3MGFz5es.jpg,16,pepper,0,1,0,0,0,0,0
j9c3UDTjfAOW2.jpg,28,potato,0,1,0,0,0,0,0
j9mIZoDZoPaRR.jpg,11,bicycle,0,1,0,0,0,0,1
jBEcdU4i1Hs9P.jpg,17,child,0,1,0,1,1,0,1
jBVs3kdfkH8Z4.jpg,6,toy,0,1,0,1,0,0,1
jC4YE5zDVXq8j.jpg,50,watering can,0,1,0,0,0,0,0
jFkBjapCA9PyS.jpg,4,candy,0,1,0,0,0,0,1
jFyL70wdsMZrT.jpg,14,grape,0,1,0,0,1,0,0
jG2inLZMZtbBI.jpg,19,person,0,1,0,1,0,0,1
jHgYPxBW3jpSs.jpg,5,tart,0,1,0,1,0,0,0
jIRUbCMTgzu0m.jpg,35,cookie,1,0,1,1,0,0,1
jKKcODgFQr2Xs.jpg,9,tulip,0,1,0,0,1,0,1
jNmz5AdSDuOjw.jpg,12,match,0,1,0,0,0,0,1
jOr28HpdSwgsJ.jpg,90,tile,0,1,0,0,0,0,0
jQKBGn5nZfvEJ.jpg,28,stone,0,1,0,0,0,0,0
jS0ukwLPRygEs.jpg,50,leaf,0,1,0,0,0,0,0
jUxRR1b4K3E63.jpg,22,lion,0,1,0,1,0,0,1
jZDdAotgJo4SN.jpg,7,clothing pin,0,0,0,0,0,1,0
jbI6dC3C6TFrM.jpg,100,stone,0,1,0,0,0,0,0
jejwiT6s3jdm8.jpg,6,parrot,0,0,0,1,0,0,1
jfhGV2SmlfIp4.jpg,13,bird,0,1,0,0,0,0,1
jj3NGdcR4gpRq.jpg,6,bottle,0,1,0,0,0,0,1
jkybsa5dpdprW.jpg,2,dog,0,1,0,0,1,0,0
jo2syGj38c0He.jpg,100,rose,0,1,0,0,0,0,0
jqlTB8b1SfW8o.jpg,26,pepper,0,1,0,0,0,0,0
jsYuc1C5wkIbj.jpg,15,duck,0,1,0,1,1,0,1
juQA9j8CbAFVT.jpg,9,flower,0,1,0,0,0,1,1
jxUAGAqbwzIe7.jpg,75,poppy,0,1,0,1,1,0,0
jyAnonOmUW3Jj.jpg,7,parrot,0,1,0,1,1,0,1
jykB9YdUwZr1T.jpg,12,asparagus,0,0,0,0,1,0,0
k0tKyOvVXTJSh.jpg,15,box,0,1,0,1,1,0,1
k1W6GtT95T5xO.jpg,22,figurine,0,1,0,1,0,0,1
k1l6jbdvLU2Xo.jpg,3,cup,0,1,0,1,0,0,0
k2DP1cGHuBgPV.jpg,8,locker,0,1,0,0,0,0,0
k2v8kxcLfTZqN.jpg,10,banana,0,1,0,0,0,0,0
k3mt11vcE0oxq.jpg,15,garlic,0,1,0,1,0,0,1
k3xuKiKcGKJsI.jpg,10,apple,0,1,0,0,0,0,0
k3zFBnREBOvYY.jpg,24,lemon,0,1,1,0,1,0,1
k4RD4rNwVO2dX.jpg,3,flower,0,0,0,1,1,0,0
k6MfEKYV9mp5L.jpg,3,toy duck,1,1,0,0,0,1,1
k7zcaSfxFfL9B.jpg,49,pill,0,1,0,0,0,0,1
kB48GKZ5891eM.jpg,35,person,1,1,0,0,0,0,1
kE37fvJ079vjC.jpg,100,lego,0,1,0,1,0,0,0
kEQFCwUCyW8BC.jpg,26,ghost,1,0,0,0,0,0,1
kFdTGp0E0hnk1.jpg,14,strawberry,0,1,0,0,0,0,0
kH61IOsV0wWuQ.jpg,3,cookie,0,1,0,0,1,0,0
kKD5xVxADp1U4.jpg,3,dog,0,1,0,0,0,0,1
kMWbb4fxRWywE.jpg,3,drink,0,1,0,0,0,0,0
kNf5rjz4VXtbS.jpg,6,flower,0,1,0,0,0,0,1
kPs70HbEYqGIm.jpg,8,doughnut,0,1,0,1,1,0,1
kQ1mtZQ2QuQGx.jpg,30,leaf,0,1,0,0,0,0,0
kSpKa7pjr0jQk.jpg,50,plant,1,1,0,0,1,0,0
kUFk2FxCs2XqZ.jpg,50,tulip,0,1,0,0,0,0,0
kUYyXff40AMQq.jpg,5,cookie,0,0,0,1,0,1,0
kW6018SrTTrPI.jpg,100,leaf,0,1,0,0,0,0,0
kWbMJqlj6u0uo.jpg,200,tulip,0,1,0,0,0,0,0
kY7uMFyKtBhwZ.jpg,4,person,1,1,0,0,0,0,0
kcLiN9zTqIIei.jpg,59,stamp,1,0,0,0,0,0,0
kf7pfZ09EGIWV.jpg,44,tile,0,1,0,0,0,0,1
kgSsk05AD2BXq.jpg,35,rose,0,1,0,0,0,0,0
kkgHj6g4zYkXl.jpg,29,ball,0,1,0,0,0,0,1
klr6f8hYOH1vx.jpg,6,orange,0,1,0,1,1,0,0
kqzUoScI3G9u1.jpg,3,pastry,0,1,0,1,0,0,1
ksEiC6avaZmpP.jpg,4,tree,0,0,0,0,1,0,1
ksbCNwy9CqKkz.jpg,50,confetti,0,1,0,0,0,0,0
kudtTo7y4nKfc.jpg,50,flower,0,1,0,0,0,0,0
kwObzxz6bsIrB.jpg,12,rose,0,1,0,0,0,0,0
kzCVHCJILeZR9.jpg,5,cookie,1,0,0,0,0,0,0
kzv5zvVs8j7O6.jpg,100,flower,0,1,0,0,0,0,1
l14VhYjg3T8Nk.jpg,5,tomato,0,1,0,1,1,0,1
l3Tf4Adibk9zU.jpg,3,heart,0,1,0,1,1,0,1
l4IqPuYMmPIVb.jpg,6,tulip,0,1,0,1,0,0,0
l4nxAJ25Bit2Z.jpg,2,car,0,1,0,0,0,0,0
l5xjVfzkEBY4b.jpg,50,candy,0,1,0,0,0,0,0
l8VCsC85TpIcd.jpg,10,bicycle,0,1,0,0,0,0,1
lCGKxA2xonphP.jpg,4,flower,0,1,0,0,1,0,0
lEsnySaXrrj3n.jpg,18,puzzle piece,0,1,0,0,0,0,0
lGbrlBs9W2f0S.jpg,7,candy,0,1,1,0,0,0,0
lGvxRqw0kpokB.jpg,14,crate,0,1,0,0,0,0,0
lIgdJfxSnJBP6.jpg,22,berry,0,1,0,0,0,0,0
lKx3OW1I4TMnO.jpg,70,tile,0,1,0,0,0,0,0
lOWRKRv5ura0e.jpg,3,antelope,0,1,0,0,0,0,1
lRTQZw9DNVPfC.jpg,23,ice cream,0,1,0,0,0,0,0
lRUh8JcGExRaF.jpg,8,airplane,0,0,0,0,0,1,0
lTPcF8PGUxGlp.jpg,5,pastry,0,1,0,0,0,0,1
lXpI9E8yBOt7q.jpg,3,watering can,0,1,0,1,1,0,0
ldS62ZMIDU8mZ.jpg,7,screws,0,1,0,1,1,1,0
ldV2NThFT0Tw5.jpg,18,fishe,1,1,0,0,0,0,1
le6mBSgzWwmZI.jpg,37,flower,0,1,0,1,0,0,0
lga3ejG2S2hML.jpg,24,seagull,0,1,0,0,1,0,1
lknse3r6UGLYd.jpg,30,locker,0,1,0,0,0,0,1
lmHztTek8M2mX.jpg,2,seat,0,1,0,0,0,0,1
lnixVJX3cRm83.jpg,3,chicken,0,1,0,1,0,0,1
lnjIlKkWJ54X1.jpg,75,tulip,0,1,0,0,0,0,0
loIMWy9yMHAUC.jpg,7,pod,0,1,0,0,0,0,0
lp6eV0JF73FQ0.jpg,8,flower,0,1,0,0,0,0,0
lpi3nmGKozZCe.jpg,14,deer,0,1,0,0,0,0,1
lr0zTGNr9wYXf.jpg,3,drink,0,1,0,0,0,0,1
lsKvgJA9zTGbh.jpg,3,sink,0,0,0,1,1,0,0
ltabobACI6lhl.jpg,15,face,0,0,0,0,0,0,1
ltnWj1xqNnHG5.jpg,3,nail,0,1,0,0,0,0,0
luD2pSMrE2MPL.jpg,7,dumbbell,0,1,0,0,0,0,1
lxCk8zuP0WaHR.jpg,12,muffin,0,1,1,0,0,0,0
ly9XF6LkRs8Hv.jpg,8,treee,0,1,0,0,0,0,0
lzc1PYRaenKsL.jpg,32,duck,0,1,0,0,0,0,1
m3B3k3glchS3z.jpg,3,seagull,0,1,0,1,0,0,1
m49lGNR4z1XcG.jpg,6,sausage,0,1,0,0,0,0,1
m6O0MaiS8nJEm.jpg,38,jar,0,1,0,0,0,0,0
m7d44c5yN51Uu.jpg,3,mailbox,0,0,0,1,1,0,0
m9NUOrs64KFiR.jpg,19,light,0,1,0,0,0,0,0
m9OI9jqcOCRSe.jpg,100,tile,0,1,0,0,0,0,0
m9XdBbTDdvAVL.jpg,24,tulip,0,1,0,1,0,0,0
m9xoqF4RUUFTL.jpg,100,candy,0,1,0,0,0,0,0
mCr9q0XARDofK.jpg,8,umbrella,0,1,0,0,0,0,0
mDPtteN1WQlsW.jpg,50,candy,0,1,0,0,1,0,1
mEln5UxOSYHZz.jpg,3,dog,0,1,0,1,0,0,1
mFEjU3vBkzHLJ.jpg,60,flowers,0,1,0,1,0,0,0
mFSEpGErd6v2m.jpg,23,dandelion,0,1,0,1,0,0,0
mFk9yYzvebeee.jpg,4,tulip,0,1,0,0,0,0,1
mITyHNvwBd3Qh.jpg,25,leaf,0,1,0,0,0,0,0
mJhOwD1NHfTYP.jpg,4,giraffe,1,0,0,0,0,0,0
mKfdZX2QHRz0L.jpg,2,drink,0,1,0,0,0,0,0
mQOvh0LxTY1vE.jpg,20,stone,0,1,0,0,0,0,0
mRwM5mosgBd9w.jpg,3,bunny,0,1,0,0,0,0,1
mSYZO1UHnelL0.jpg,19,window,0,1,0,0,0,0,0
mWwZSCssC4fh7.jpg,30,onion,0,1,0,0,1,0,0
mX4YGBURJpoUo.jpg,50,petal,0,1,0,0,0,0,0
mYNti9tuncprK.jpg,15,tile,0,0,0,0,0,0,1
maKoIZReUArp2.jpg,5,chair,0,1,0,0,0,0,0
mbJm9csaiCLTr.jpg,12,narcissus,0,1,0,0,0,0,0
mc41IwBMFliEN.jpg,14,ball,0,1,0,0,0,0,1
mfDrA8QnIoqqG.jpg,3,bottle cap,0,1,0,0,0,0,1
mhOp2VOM8vYIK.jpg,3,switch,1,0,0,1,0,0,0
mhS4YQRX6hiVE.jpg,4,stool,0,0,0,1,0,0,0
miJX383OtN2vK.jpg,24,berry,0,1,0,0,0,0,0
mkZnbrJV9mTdP.jpg,4,light,0,1,0,0,0,0,0
mphiTgsZS6tPx.jpg,50,tile,0,1,0,0,0,0,0
mqrUJEVLBJJ7Q.jpg,50,paper clip,0,1,1,0,0,0,0
mrYN6YxoO9wiH.jpg,20,pen,0,1,0,0,0,0,1
mtN7lSknHjUoz.jpg,50,tile,0,1,0,0,0,0,0
mutRZtVQueX1N.jpg,3,cow,0,1,0,0,0,0,0
mwaOdabUd9A06.jpg,4,toy,0,1,0,0,0,0,1
myM89YtHSg4v2.jpg,3,wood plank,0,1,0,0,0,0,1
myOhRIJrW9KEd.jpg,2,dogs,0,1,0,0,0,1,0
mzIbCLgP3qJue.jpg,7,hay roll,0,0,0,0,1,0,0
n17kJYhfGx0vN.jpg,62,tile,1,0,0,0,0,0,0
n4pqaetRkNcgN.jpg,4,fountain,0,1,0,1,0,0,0
n4vTX82FKPc5p.jpg,25,duck,0,1,0,0,1,0,1
n7zUMS40cjMBz.jpg,7,chalk,0,1,0,1,1,0,0
n8zdgqBzmlQsG.jpg,100,tulip,0,1,0,0,0,0,0
n9V8EYTahaXtH.jpg,30,tomato,0,1,0,0,0,0,0
n9xjcELQn9vf9.jpg,50,tile,0,1,0,0,0,0,0
nB7r18wBIuYub.jpg,70,dandelion,0,1,1,1,0,0,0
nBFuPnb44bf2O.jpg,3,bagel,0,1,0,0,0,0,1
nDVJDBB7314QR.jpg,15,cupcake,0,0,0,1,0,0,0
nIZk2LXbmF3Uf.jpg,2,llama,0,1,0,1,1,0,0
nK1DxDJ0wQTO8.jpg,60,coffee bean,0,1,0,0,0,0,0
nNIfnN8UfC3OD.jpg,4,duck,0,1,0,0,0,0,1
nQZ7SbY4YVOw6.jpg,30,leaf,0,1,0,0,0,0,1
nSXNqRJTmV2WP.jpg,50,tiles,1,0,0,0,0,0,0
nVOiE9LvZIPBO.jpg,8,statue,0,1,0,0,0,0,0
nVQpTBHjM2Kiz.jpg,10,doughnut,0,1,0,0,0,0,1
nYhmGL1THKl5T.jpg,20,window,0,1,0,0,0,0,1
nZ5g0JOfYeJMZ.jpg,5,toy,0,1,1,0,0,0,0
nclKmKMqZO66Q.jpg,62,tulip,0,1,0,1,1,0,0
nePPtKpW1rqzQ.jpg,15,cupcake,1,0,0,0,0,1,0
neUIZDquxN60q.jpg,5,light,0,1,0,1,1,0,0
nf8wz2xDSQJpo.jpg,35,battery,1,0,0,0,0,0,1
ng8GK7DMlponu.jpg,27,potato,0,1,0,0,0,0,0
ngbbsR6ggWVNf.jpg,12,cupcake,0,0,0,1,1,0,1
niZjyx6F6swuN.jpg,6,horse,0,1,0,0,0,0,0
nkbhfgFwn1e2C.jpg,6,guitar,0,1,0,0,0,0,1
nkne2TOzowoWh.jpg,6,cake,0,1,0,0,1,0,1
nlYHX1ew70JoV.jpg,5,toilet paper,1,0,0,0,0,0,1
nlwllhqWEpC4T.jpg,4,can,0,1,0,0,0,0,1
noQHi91EIolCt.jpg,4,light,0,1,0,0,0,0,0
npTwWEUkqn1Ia.jpg,8,tulip,0,1,0,0,0,1,0
npdAmEJjj3hzy.jpg,12,cat,0,1,0,0,0,0,1
npi17uR3R5M6J.jpg,24,pipe,1,0,0,1,1,0,0
ns4IbHuNl3Gy0.jpg,2,drink,0,1,0,1,0,0,1
nsW1eV4iwKwRZ.jpg,25,onion,0,1,0,1,1,0,1
ntamNUVg1EvGU.jpg,100,toy duck,0,1,0,0,1,0,1
nv7k9xhKsTqQV.jpg,18,tile,0,1,0,0,0,0,1
nvUlhQ4IHJ5xG.jpg,3,duck,0,0,0,0,0,1,0
nw9ZhTS9szcF1.jpg,30,leaf,0,1,0,0,0,0,1
nxilAuL2biPvy.jpg,100,tulip,0,1,0,1,0,0,0
29TqXoqAY93Sd.jpg,8,duck,0,1,0,1,1,0,1
4dkPiQBbNCWPG.jpg,14,person,0,1,0,1,0,0,0
5PpIvAM3MDsNm.jpg,22,wood plank,0,1,0,0,0,0,0
8asoseM7yBwTq.jpg,3,seed,0,1,0,0,0,0,0
99zcswnJ5vqEA.jpg,11,light,0,1,0,0,0,0,0
Bkg8v0wgBChoq.jpg,21,bird,1,0,0,0,0,0,0
CtBTxOpZuN8l1.jpg,27,ball,0,1,0,0,0,1,0
EOc2o4C5j57N6.jpg,50,stork,0,0,0,1,1,0,1
ae6AyTFY9DW7T.jpg,2,flower,1,0,0,0,0,0,0
eVUnS6LtZVx96.jpg,100,fence,0,1,0,0,0,0,0
0egBN1DRX8jz5.jpg,5,pill,0,1,0,0,0,0,1
23dhWtlgBC3iE.jpg,11,kiwi,0,1,0,1,0,0,1
3R6nrUVFpCoGu.jpg,11,dog,0,0,0,1,0,0,1
3x4bMfMACry6l.jpg,8,eye,1,0,0,0,0,0,0
CelA9TuAXoH5f.jpg,19,ladybug,0,1,0,1,1,0,1
6s7ptlcw3hpx.jpg,100,cork,0,1,0,0,0,0,0
Fam8h.jpg,25,pigeon,0,1,0,0,0,0,0
YjAcwWi.jpg,4,duck,0,1,0,1,1,0,1
iaS89.jpg,6,pigeon,1,0,0,0,0,0,1
jBAQLt6.jpg,11,doughnut,0,1,0,0,0,0,1
prpaqb7tnvp01.jpg,55,box,0,0,0,0,0,0,1
zYclq.jpg,10,lego,1,1,1,0,0,0,1
01sZSiHSd4X7E.jpg,15,cassette,0,1,1,0,0,0,0
0292eTfHgFZ3V.jpg,6,flamingo,0,1,0,1,0,0,0
03GRvA8gNLeJq.jpg,30,bottle,0,1,0,0,0,0,0
03GUhN4kIV5xe.jpg,29,carrot,0,1,0,0,0,0,0
03NGTgsCnQB8d.jpg,3,duck,0,1,0,0,0,0,1
05Un3gGFMaaVe.jpg,30,rose,0,1,0,1,1,0,0
05t109NWmE1I7.jpg,13,ball,0,1,0,0,0,0,1
061eJk9MvOVwE.jpg,21,duck,0,0,0,1,0,0,0
07gMLaxqSlywD.jpg,50,tulip,0,1,0,0,0,0,1
0AHUYWYHL3mLc.jpg,100,flower,0,1,0,0,0,0,0
0B1TmE8VezOm0.jpg,6,figurine,0,0,0,0,0,0,1
0C9c5PgVTSgWx.jpg,38,fish,0,1,0,0,0,0,0
0CNRK7gM7Vi4C.jpg,3,dog,0,1,0,1,0,0,0
0ClULurIHcknx.jpg,10,object,0,1,0,0,0,1,0
0CnhebPHyVuFJ.jpg,23,person,1,0,0,1,0,0,1
0DNaEpN9NUpTY.jpg,36,tulip,0,1,0,0,0,0,0
0EE0g7PVlcxT5.jpg,3,drink,0,1,0,0,0,0,0
0EGWfZTV50kap.jpg,7,book,0,1,0,0,0,0,0
0EQoXRhXVma9K.jpg,11,cupcake,0,1,0,0,0,0,0
0EzdbVR9ji3Jw.jpg,21,tulip,0,1,0,0,0,0,1
0FDSppzOh4ORN.jpg,5,bag,0,1,0,1,1,0,1
0FNExMFlq9aOA.jpg,2,cookie,0,0,1,0,1,0,1
0FbjpL4jWwsG7.jpg,5,candy,0,1,0,0,0,1,0
0I1WhMNUjNQZP.jpg,13,seagull,0,0,0,1,0,0,0
0IqMyR0RsVxJa.jpg,6,chicken,0,1,0,0,0,0,0
0KM9zAvfrvUf2.jpg,3,toy,0,1,0,1,0,0,0
0LBzETIB9B7n4.jpg,30,pencil,1,0,0,0,0,0,0
0LTvqrqyYXFTa.jpg,50,candy,0,1,0,0,0,0,0
0MRo6LdIPajOj.jpg,6,wooden plank,0,1,0,0,0,0,0
0N9MXBjWQjd8j.jpg,10,table tennis racket,0,1,0,1,0,0,0
0NCXNNNVBZNMk.jpg,8,person,0,0,0,1,0,0,0
0NmfPy9er2kJs.jpg,5,empennage,0,1,0,0,0,0,1
0OUWiD9CLqRe9.jpg,11,thread,0,0,0,0,1,0,0
0PO63SCyzD3N2.jpg,5,packaging,1,0,0,0,0,0,0
0QGyZt998Qe3P.jpg,3,pumpkin,0,1,0,0,0,0,1
0RbHpxxfu9ZbD.jpg,4,costume,0,1,0,0,0,0,0
0RnImELApU6Zr.jpg,2,chimney,0,1,0,0,1,0,0
0T5KS6eUr7Wto.jpg,4,cat,0,1,0,0,0,0,0
0TMWQt3a1pIYe.jpg,28,bird,0,1,0,0,0,0,0
0X5QULy0f6lI4.jpg,11,egg,0,1,0,0,0,0,0
0YFeGpag1Npd3.jpg,3,box,0,1,0,0,0,0,0
0YbWgzpIlpM6B.jpg,30,leaf,0,1,0,0,0,0,1
0YgCOfSuCjvhH.jpg,7,fish,0,1,1,0,0,0,1
0YkOBw99f4yQD.jpg,3,faucet,0,0,0,1,1,0,0
0ZwSlZlMEz0ZB.jpg,45,pen,1,1,0,1,0,0,1
0c1pysEafbjYJ.jpg,6,duck,1,1,0,1,1,0,0
0cS9AyRXbZbWw.jpg,25,leaf,0,1,0,0,0,0,0
0eugYE5iyta2S.jpg,100,tulip,0,1,0,1,0,0,0
0evvpgQfV1nDi.jpg,8,circle,0,1,0,0,0,0,0
0fLSw0oi5vghP.jpg,6,card,0,1,0,0,0,1,0
0jCw90J6aOskI.jpg,4,cupcake,0,1,0,0,0,0,1
0k3TulZrjVW64.jpg,6,drink,0,1,0,1,0,0,0
0l706dqak7d5I.jpg,5,window,1,0,0,1,0,0,0
0mV9Krolo2YPO.jpg,50,candy,0,1,0,0,0,0,0
0nkIrWoreCZn1.jpg,7,avocado,0,1,0,0,0,0,1
0pr7jmSs1vb1X.jpg,8,cookie,0,1,0,0,0,0,0
0qfz37l0EZ2pL.jpg,16,pasta,0,0,0,1,0,0,0
0qh13AeBLsYSZ.jpg,2,socket,0,1,0,1,1,1,0
0rMD3fiIfyD34.jpg,7,chicken,0,1,0,0,0,0,0
0tKY3hF9hMrVt.jpg,35,chess figure,0,1,0,0,0,0,0
0txO8BLaRezMJ.jpg,7,bird,0,1,0,1,1,0,1
0u0HFBoMS5dcY.jpg,18,lemon,0,1,0,1,1,0,0
0xBxqv3x5EQ2K.jpg,2,fish,1,0,0,0,0,0,0
0xOjQqhCJOBuV.jpg,11,tart,0,1,0,1,0,0,1
0xWWoSO7rvoT1.jpg,26,candy,0,1,0,0,0,0,0
0yul6zQsJSqLs.jpg,30,leaf,0,1,0,0,0,0,0
0zkJHvQdbNABN.jpg,4,duck,0,1,0,0,0,0,0
143DNk1pNKXUH.jpg,50,bottle,0,1,0,0,0,0,1
14DUNUZ3Nd7sy.jpg,15,orange,0,1,0,0,0,0,0
168k6J3PPxdig.jpg,11,egg,0,1,0,0,0,0,0
16gkdQRsyF1Jb.jpg,8,light,0,1,0,0,0,0,0
189U8jBfhzTKg.jpg,16,grape,0,1,0,0,0,0,0
19l7S1RN5vX0Q.jpg,40,flower,0,1,0,0,0,0,0
19vqxZBOB9n10.jpg,9,book cover,0,1,0,0,1,0,0
1B3HXtKFvDvcQ.jpg,48,square,1,0,0,0,0,0,0
1FsRIfSb9WUFV.jpg,3,nail,0,1,0,0,0,0,1
1H9kTs6w1awjY.jpg,6,bird,0,0,0,1,0,0,0
1KIXuxfLHcXkN.jpg,2,light,0,1,0,0,1,0,0
1KnMyzn6k6nkq.jpg,20,pencil,1,0,0,1,0,0,0
1Kw2TERnB6Tri.jpg,13,eggplant,0,1,0,0,0,0,1
1NQIYKQCLgt8R.jpg,60,blackberry,0,1,0,0,0,0,0
1Q65KmTgV7h1h.jpg,40,pepper,0,1,0,0,0,0,0
1QaTkVfH5SAo1.jpg,40,flower,0,1,0,0,0,0,0
1SfsOxW4evUfP.jpg,9,orange,0,1,0,0,0,0,1
1Wo8BOMUv3ZgZ.jpg,3,bicycle,0,1,0,0,0,0,1
1Y6ddPh5eu3UV.jpg,60,flower,0,1,0,1,0,0,0
1aZAp7m8epgjz.jpg,5,bottls,0,1,0,1,0,0,1
1bhQx6CUesuRN.jpg,60,chair,0,1,0,0,0,0,0
1cEP61fj9Y0VN.jpg,53,flower,0,1,0,0,0,0,0
1hDwrigTNjS3K.jpg,8,potato,0,1,0,0,0,0,0
1jFyFqZfHMuZI.jpg,9,bun,0,1,0,0,0,0,1
1k9cYKLpF3SO0.jpg,4,cart,0,1,0,0,0,0,1
1l18rNimzOk2g.jpg,29,brownie,0,1,0,0,0,0,1
1m05MjPqqnG1Z.jpg,10,veil,0,1,0,0,0,0,0
1mhnAwNjCqDY5.jpg,11,bicycle,0,1,0,0,0,0,1
1nXCg8wl9GqRh.jpg,7,parrot,0,1,1,1,1,0,1
1nzjZRgCQJRAB.jpg,7,line,0,1,0,0,1,0,0
1o2bE6IW7uc1I.jpg,27,cat,1,0,0,1,0,0,1
1oOX3aH2Y1YwN.jpg,10,flower,0,1,0,1,0,0,0
1oQgOcLO9tZjE.jpg,10,flower pot,0,1,0,0,0,0,0
1oo3mkfG2DjmA.jpg,48,mandarin,0,1,0,0,0,0,0
1pGX614t2fxup.jpg,14,bag,0,1,0,0,0,0,1
1thJo4lgKUj2M.jpg,4,duck,0,1,0,0,0,0,1
1tpx1MNWVqUrZ.jpg,12,leaf,0,1,0,0,0,0,0
1uVBLJwloWTlu.jpg,44,paper clip,0,1,0,0,0,0,0
1uoW9CIOUDQX6.jpg,13,duck,0,1,0,0,0,0,0
1vz64VkNLPZsj.jpg,25,flower,0,1,0,0,0,0,1
206bhK3X6j7PU.jpg,21,kiwi,0,1,0,0,0,0,1
21SeO4S2y7kty.jpg,2,duck,0,1,0,0,1,0,1
2399O4pD27dPg.jpg,4,cupcake,0,1,0,0,0,0,1
26XCqQ2FCJOJv.jpg,60,stone,0,1,0,0,1,0,0
2DltImHUEklYU.jpg,2,pillar,0,1,0,0,0,0,1
2HU6z3rUrhtWg.jpg,100,candy,0,1,0,0,0,0,0
2IkbMMp7aTs4s.jpg,60,banana,1,1,0,0,0,0,0
2J68Dy5nmDQg8.jpg,35,candy,0,1,0,0,0,0,0
2LjYpqgOoB9Lc.jpg,29,balcony,0,0,0,1,1,0,0
2Mif2Dnh3MZO3.jpg,8,shoes,1,1,0,0,0,0,0
2MnhFM9HTXpr6.jpg,5,locker,0,1,0,0,0,0,0
2OroCkeMpH09M.jpg,18,apple,0,1,0,0,0,0,1
2PBDp67c2b0Pc.jpg,9,tomato,0,1,0,0,0,0,0
2QtAVztS5Ah5N.jpg,8,narcissus,0,1,0,0,0,0,0
2U4uulu46k2iE.jpg,61,butterfly,0,1,0,0,0,0,0
2UnOLU0aFcmSP.jpg,12,egg,0,1,0,0,0,0,1
2VOxdUIwvue1D.jpg,6,mailbox,0,1,0,1,1,0,0
2VQ8RVQ95QHDv.jpg,10,penguin,1,1,1,0,0,0,1
2Vj3LtASNlqFs.jpg,15,toy duck,0,1,0,1,1,0,0
2WBH8Jz0NTgDQ.jpg,65,letter,0,1,0,0,0,0,0
2X64QVfi9Lxt1.jpg,13,wood plank,0,1,0,0,0,0,0
2XQHpFHjApR3f.jpg,46,coin,0,0,0,1,0,0,0
2YDNDYwk4yPN3.jpg,100,candy,0,1,0,0,0,0,0
2YkrYFTH7oE2R.jpg,3,tart,0,1,0,0,0,0,1
2bvv5hXtJBfZ4.jpg,4,shell,1,1,0,0,0,0,1
2hdM3ae3sg3sc.jpg,8,bottle,0,0,0,1,1,0,1
2kbaRCCJmHwDn.jpg,100,flower,0,1,0,0,0,0,0
2oE6iWqORfSsm.jpg,3,nail,0,1,0,0,0,0,0
2pbRZMr1AtFxy.jpg,3,drink,0,1,0,1,0,0,1
2quQqoR1P7JKk.jpg,4,pajamas,0,1,0,0,0,0,1
2r5GOTXuEPLen.jpg,2,nail,0,1,0,1,0,0,0
2r8wlDiGvFTVU.jpg,15,flamingo,0,1,0,0,0,0,0
2rav821fXmqwm.jpg,7,light,0,1,0,0,1,0,1
2rd7nXi5C9AN5.jpg,10,persimonn,0,0,0,0,0,0,1
2rwsU6NWVB0Ca.jpg,5,drink,0,1,0,0,0,0,0
2tJg9lyrksvjV.jpg,19,plant,0,1,0,0,1,0,0
2wNrHF0CDuZPp.jpg,27,cobblestone,0,1,0,0,0,0,0
2wT9SLzgkwPvX.jpg,23,sheep,0,1,0,0,0,0,0
317gfj0WBWAgZ.jpg,71,tulip,0,1,0,0,0,0,0
318X6VCQkvKLm.jpg,60,apple,0,1,0,0,0,0,0
325V4yNEfJwgV.jpg,7,bottle cap,0,1,0,0,0,0,0
34JpCO25s1Peh.jpg,60,berry,0,1,0,0,0,0,0
385qnQ2vpnlgi.jpg,13,fish,0,1,1,1,0,0,1
3A4vERJ9u6nrO.jpg,18,berry,0,1,0,0,0,0,0
3AhaZcCxk023O.jpg,4,light,0,1,0,0,0,0,0
3C7ug46maA6L7.jpg,28,sheep,0,1,0,0,0,0,0
3EPwyZ0kFBJy7.jpg,12,pepper,0,1,0,0,0,0,0
3EwVumkPA5evK.jpg,7,toy duck,0,1,0,0,0,0,1
3EyjjP1XS1mXa.jpg,30,leaf,0,1,1,0,0,0,0
3Ic2TVTPokrXd.jpg,10,tomato,0,1,0,0,0,0,0
3LIIN9D2e74ci.jpg,46,berry,0,1,0,0,0,0,0
3LStpAxPTLcpf.jpg,8,candy,0,1,0,0,0,0,1
3MFKcOkWYKU9Z.jpg,7,sheep,0,1,0,0,0,0,0
